scorer,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000,DLC_dlcrnetms5_californiamouseMay31shuffle1_70000
individuals,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseA,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB,mouseB
bodyparts,a,a,a,b,b,b,c,c,c,d,d,d,e,e,e,a,a,a,b,b,b,c,c,c,d,d,d,e,e,e
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
5494,324.574,96.557,1.0,317.383,130.576,1.0,300.855,155.254,0.9990000128746033,283.728,172.072,1.0,275.783,191.966,1.0,552.405,74.961,0.9990000128746033,598.458,105.673,1.0,630.802,131.949,1.0,653.802,162.307,1.0,669.754,195.57,1.0
5495,333.148,98.996,1.0,317.198,131.899,0.9990000128746033,299.502,156.867,0.9990000128746033,283.659,172.276,1.0,275.594,192.583,1.0,545.352,65.461,1.0,587.683,94.238,1.0,618.656,123.841,0.9990000128746033,649.852,154.854,0.9980000257492065,670.111,183.773,1.0
5496,335.431,101.872,1.0,307.912,138.399,0.9909999966621399,292.089,155.548,0.9990000128746033,277.774,172.569,0.9990000128746033,274.439,193.331,1.0,531.082,51.382,1.0,563.941,89.651,1.0,593.998,110.394,1.0,617.245,130.691,0.9990000128746033,631.684,163.389,1.0
5497,335.431,106.673,1.0,304.145,138.991,0.9729999899864197,286.108,156.341,0.9879999756813049,275.167,171.063,0.996999979019165,269.148,193.812,0.9980000257492065,539.05,69.531,0.9629999995231628,554.391,100.458,0.9990000128746033,571.37,120.785,0.9990000128746033,589.963,146.013,1.0,609.078,160.165,1.0
5498,336.82,106.958,1.0,303.478,140.116,0.9850000143051147,275.408,149.056,0.9959999918937683,261.081,170.771,0.9940000176429749,267.872,193.696,0.9940000176429749,,,0.0,566.274,77.051,0.9800000190734863,570.285,90.922,0.9919999837875366,589.358,131.704,0.9959999918937683,605.434,145.263,1.0
5499,336.542,108.03,1.0,303.581,139.442,0.9929999709129333,275.066,149.163,0.996999979019165,260.737,170.8,0.9940000176429749,267.924,193.304,0.9919999837875366,,,,,,,,,,,,,,,
5500,338.987,110.537,1.0,304.251,139.275,0.9959999918937683,274.284,154.695,0.9990000128746033,260.458,171.594,0.9990000128746033,267.307,194.571,0.9990000128746033,,,,,,,,,,,,,,,
5501,337.422,111.056,1.0,304.569,139.526,0.996999979019165,275.208,155.012,0.9990000128746033,262.076,172.299,0.9990000128746033,267.7,194.86,0.9990000128746033,,,,,,,,,,,,,,,
5502,337.22,111.094,1.0,303.779,144.871,0.9980000257492065,275.965,155.084,0.9990000128746033,269.917,170.518,0.9959999918937683,267.453,194.526,0.9990000128746033,836.512,305.998,1.0,796.408,346.032,0.9990000128746033,770.608,365.804,0.996999979019165,739.767,390.546,0.996999979019165,709.718,411.451,0.972000002861023
5503,336.691,110.993,1.0,304.428,144.825,0.9980000257492065,277.347,155.555,0.9990000128746033,270.614,170.91,0.996999979019165,267.596,195.128,0.9990000128746033,876.956,289.433,1.0,831.301,315.346,1.0,794.344,331.708,0.9810000061988831,765.782,348.821,0.9990000128746033,732.065,368.786,1.0
5504,337.062,110.72,1.0,304.899,145.445,0.996999979019165,284.315,157.355,0.996999979019165,270.756,170.986,0.996999979019165,267.414,195.069,0.9990000128746033,949.437,291.097,0.9959999918937683,905.681,308.95,0.9990000128746033,860.555,321.976,0.9819999933242798,828.695,331.322,1.0,791.133,345.294,1.0
5505,337.267,110.644,1.0,304.903,145.456,0.9980000257492065,284.28,157.264,0.9959999918937683,270.535,170.738,0.996999979019165,267.226,194.565,0.9990000128746033,945.322,307.718,0.9800000190734863,908.171,313.022,0.9959999918937683,876.92,314.929,0.9990000128746033,847.804,321.619,1.0,820.347,326.67,1.0
5506,337.457,110.571,1.0,304.998,145.507,0.9980000257492065,277.474,155.275,0.9990000128746033,270.354,170.488,0.9959999918937683,266.95,194.626,0.9990000128746033,907.583,325.342,0.9779999852180481,893.396,322.032,0.9700000286102295,873.136,322.61,0.9990000128746033,861.19,324.615,1.0,833.637,320.937,1.0
5507,337.17,110.673,1.0,304.897,145.283,0.9980000257492065,284.082,157.207,0.9950000047683716,270.643,170.792,0.9959999918937683,267.384,194.621,0.9990000128746033,,,,,,,,,,,,,,,
5508,337.328,110.781,1.0,304.905,145.378,0.9980000257492065,284.198,157.237,0.9950000047683716,270.777,170.797,0.9959999918937683,267.542,194.81,0.9990000128746033,851.452,325.244,0.9980000257492065,884.302,324.577,0.9990000128746033,889.974,322.639,0.9869999885559082,861.314,324.617,0.9909999966621399,829.184,321.999,0.9900000095367432
5509,337.376,110.411,1.0,304.861,145.56,0.9980000257492065,284.216,157.389,0.9959999918937683,270.638,170.759,0.9959999918937683,267.441,194.627,0.9990000128746033,859.655,323.113,0.9980000257492065,886.292,323.098,0.9909999966621399,867.303,323.1,0.9769999980926514,851.027,322.294,0.996999979019165,813.986,315.974,1.0
5510,337.074,109.963,1.0,304.689,145.847,0.996999979019165,283.883,157.266,0.9959999918937683,270.381,170.634,0.9959999918937683,267.307,194.679,0.9990000128746033,,,0.0,883.181,316.377,0.949999988079071,843.491,316.532,0.8410000205039978,829.246,316.3,0.9440000057220459,787.529,316.457,1.0
5511,337.492,110.203,1.0,304.722,145.854,0.996999979019165,283.98,157.2,0.9950000047683716,270.407,170.696,0.9959999918937683,267.477,194.432,0.9990000128746033,811.926,330.626,0.9470000267028809,842.8,322.629,0.9990000128746033,858.218,318.622,0.9990000128746033,834.39,321.762,0.9990000128746033,794.203,326.096,0.9290000200271606
5512,337.232,110.133,1.0,304.798,145.993,0.996999979019165,283.961,157.241,0.9959999918937683,270.475,170.915,0.9959999918937683,267.493,194.77,0.9990000128746033,580.726,339.012,0.9919999837875366,637.263,355.344,0.6520000100135803,692.372,347.148,0.984000027179718,756.907,341.474,0.9980000257492065,835.141,343.678,0.8479999899864197
5513,337.307,110.28,1.0,304.838,145.851,0.996999979019165,283.914,157.042,0.9959999918937683,270.544,170.766,0.9959999918937683,267.49,194.643,0.9990000128746033,,,,,,,,,,,,,,,
5514,337.189,110.046,1.0,305.542,144.92,0.996999979019165,284.018,157.05,0.9950000047683716,270.578,170.916,0.9950000047683716,267.591,194.888,0.9990000128746033,476.74,384.73,1.0,532.113,371.492,1.0,571.823,365.619,0.9990000128746033,612.185,357.481,1.0,648.222,341.602,1.0
5515,337.402,110.232,1.0,305.346,145.146,0.9980000257492065,284.199,157.029,0.9959999918937683,270.68,170.814,0.9950000047683716,267.854,194.788,0.9990000128746033,458.189,393.28,1.0,513.713,372.214,1.0,564.039,359.35,1.0,604.132,347.64,1.0,637.651,337.783,1.0
5516,337.362,110.163,1.0,304.914,144.973,0.9980000257492065,284.415,157.161,0.9959999918937683,270.734,170.8,0.9959999918937683,267.796,194.491,0.9990000128746033,416.839,414.674,1.0,476.713,391.549,1.0,517.689,374.112,1.0,555.988,360.533,1.0,583.503,353.317,1.0
5517,337.271,110.523,1.0,305.054,145.336,0.9980000257492065,283.947,157.066,0.9950000047683716,270.167,170.726,0.9950000047683716,267.588,194.34,0.9990000128746033,435.917,491.363,0.9990000128746033,458.092,438.124,0.9990000128746033,486.65,415.285,1.0,510.205,389.419,1.0,541.178,377.005,1.0
5518,337.424,110.255,1.0,304.908,145.881,0.9980000257492065,277.365,154.997,0.9980000257492065,269.744,170.303,0.9929999709129333,267.434,194.104,0.9980000257492065,468.184,512.131,0.996999979019165,464.866,462.806,0.996999979019165,468.899,430.65,0.9990000128746033,487.231,404.689,0.9980000257492065,506.84,380.196,1.0
5519,337.348,110.19,1.0,304.642,145.347,0.9980000257492065,277.058,155.008,0.9980000257492065,269.883,170.531,0.9950000047683716,267.378,194.288,0.9980000257492065,474.432,494.974,0.9990000128746033,476.212,461.5,0.996999979019165,472.742,433.738,1.0,477.584,409.334,0.9990000128746033,486.677,391.877,1.0
5520,337.762,109.987,1.0,304.954,145.701,0.9980000257492065,284.21,156.854,0.9959999918937683,270.398,170.849,0.9959999918937683,267.683,194.628,0.9990000128746033,,,0.0,474.153,459.848,0.9480000138282776,474.286,428.168,0.9760000109672546,482.892,396.722,0.9990000128746033,489.46,379.569,1.0
5521,336.324,109.404,1.0,304.439,145.219,0.996999979019165,284.138,156.696,0.9950000047683716,270.518,171.312,0.9959999918937683,267.476,194.795,0.9990000128746033,,,,,,,,,,,,,,,
5522,336.376,108.965,1.0,304.041,145.237,0.9980000257492065,284.327,156.634,0.9950000047683716,270.434,171.501,0.996999979019165,267.484,194.777,0.9990000128746033,428.667,121.462,0.9459999799728394,436.723,168.321,0.9990000128746033,449.922,227.361,0.9929999709129333,448.546,292.287,0.9990000128746033,460.057,337.753,0.9990000128746033
5523,336.182,108.516,1.0,303.812,140.6,0.9950000047683716,277.928,154.885,0.996999979019165,270.328,171.282,0.9950000047683716,268.02,194.958,0.9990000128746033,436.411,75.385,0.9620000123977661,444.597,122.614,0.828000009059906,450.035,157.797,0.9290000200271606,462.822,235.751,0.9120000004768372,442.67,269.405,0.9359999895095825
5524,335.273,107.669,1.0,304.32,140.038,0.996999979019165,276.766,150.75,0.9990000128746033,269.722,170.348,0.9959999918937683,267.367,194.618,0.9990000128746033,362.232,61.195,0.9240000247955322,409.062,85.353,0.9990000128746033,442.089,97.27,0.9990000128746033,468.113,115.87,0.9959999918937683,507.975,138.311,0.996999979019165
5525,,,0.0,308.324,139.802,0.9980000257492065,286.25,149.112,1.0,271.371,171.13,0.9959999918937683,267.421,194.992,0.9990000128746033,340.309,101.13,0.9980000257492065,396.597,85.654,0.9580000042915344,434.381,93.021,1.0,473.691,102.638,0.9990000128746033,501.73,114.664,0.9990000128746033
5526,,,0.0,306.902,146.824,0.9980000257492065,286.109,156.174,0.9959999918937683,270.433,172.226,0.9940000176429749,266.168,195.251,0.9990000128746033,316.136,99.69,0.9869999885559082,355.55,93.364,0.9390000104904175,396.851,98.884,0.9959999918937683,429.459,108.03,0.9929999709129333,457.393,114.969,1.0
5527,341.119,147.528,0.9670000076293945,302.495,137.079,0.9940000176429749,272.962,139.68,0.9980000257492065,254.25,165.218,0.9990000128746033,258.94,186.154,0.9990000128746033,331.164,67.36,0.9990000128746033,361.453,101.129,0.996999979019165,391.297,114.327,0.9990000128746033,423.889,124.221,1.0,450.785,138.698,1.0
5528,,,0.0,307.599,138.868,0.9990000128746033,275.347,140.476,0.9980000257492065,254.382,165.45,0.9980000257492065,258.567,186.297,0.9980000257492065,346.995,107.78,0.996999979019165,380.478,107.988,0.9670000076293945,406.125,115.121,0.9980000257492065,421.01,132.329,0.9909999966621399,453.101,143.191,1.0
5529,347.848,139.576,0.22100000083446503,316.795,140.739,0.9929999709129333,276.057,139.736,0.996999979019165,252.559,165.303,0.9739999771118164,259.068,185.364,0.9959999918937683,,,,,,,,,,,,,,,
5530,342.69,155.627,1.0,304.833,140.644,0.9990000128746033,277.649,132.372,0.9990000128746033,259.225,132.541,0.9169999957084656,252.082,184.111,0.9279999732971191,,,,,,,,,,,,,,,
5531,342.149,155.464,1.0,303.131,138.056,0.9940000176429749,275.015,132.369,0.9980000257492065,253.145,139.422,0.9380000233650208,251.791,184.265,0.9660000205039978,,,,,,,,,,,,,,,
5532,343.291,155.402,1.0,303.0,138.713,0.9940000176429749,274.586,132.236,0.9980000257492065,252.802,139.4,0.8889999985694885,251.656,184.3,0.9729999899864197,258.28,452.114,1.0,317.457,449.028,0.9929999709129333,355.953,457.399,0.9739999771118164,397.061,455.113,0.9919999837875366,425.674,442.552,0.9900000095367432
5533,343.957,155.494,1.0,303.03,138.928,0.9940000176429749,274.852,132.258,0.9980000257492065,252.359,148.658,0.9269999861717224,251.573,184.285,0.9739999771118164,249.879,472.403,1.0,308.157,459.337,0.9919999837875366,353.031,450.149,0.9929999709129333,385.836,444.308,0.9980000257492065,422.039,436.49,1.0
5534,348.753,149.815,1.0,305.985,139.999,0.9990000128746033,277.437,134.209,0.9990000128746033,253.258,139.484,0.8859999775886536,251.881,183.961,0.9670000076293945,266.985,501.632,1.0,305.325,471.799,0.9990000128746033,347.324,445.736,0.9760000109672546,380.7,434.04,0.9990000128746033,403.442,435.848,1.0
5535,349.632,147.666,1.0,305.423,140.419,1.0,277.415,134.284,1.0,259.494,132.372,0.8370000123977661,251.926,184.104,0.9739999771118164,284.709,474.08,0.9909999966621399,323.312,435.72,0.9950000047683716,347.4,434.172,1.0,373.758,430.15,1.0,394.744,432.031,0.9990000128746033
5536,347.532,143.379,1.0,304.576,141.219,0.9990000128746033,277.393,134.441,0.9990000128746033,253.4,139.474,0.9049999713897705,251.847,184.212,0.9620000123977661,,,0.0,322.444,453.785,0.9570000171661377,354.487,429.106,1.0,373.285,432.947,0.9990000128746033,393.931,429.23,0.9980000257492065
5537,344.318,140.826,1.0,299.774,138.787,0.996999979019165,268.013,139.826,0.9919999837875366,251.894,164.276,0.9539999961853027,258.456,193.533,0.9940000176429749,,,,,,,,,,,,,,,
5538,345.212,134.412,1.0,301.249,137.687,0.9940000176429749,267.928,140.259,0.9940000176429749,252.852,164.494,0.9860000014305115,251.824,186.454,0.996999979019165,,,,,,,,,,,,,,,
5539,344.695,136.529,1.0,301.179,137.966,0.9980000257492065,267.946,140.449,0.996999979019165,252.988,165.404,0.9900000095367432,257.641,187.293,0.9990000128746033,676.48,201.455,1.0,624.376,188.886,1.0,583.826,169.46,1.0,552.418,149.869,1.0,524.879,123.355,0.8149999976158142
5540,346.125,133.636,1.0,301.766,137.975,0.996999979019165,268.39,140.564,0.996999979019165,253.138,165.278,0.9919999837875366,258.162,186.37,0.9990000128746033,730.212,254.933,1.0,688.925,234.187,1.0,655.012,217.192,1.0,621.718,203.222,1.0,585.293,197.717,1.0
5541,346.29,133.959,1.0,301.748,138.111,0.996999979019165,268.456,140.435,0.9959999918937683,253.172,165.097,0.9919999837875366,258.36,186.6,0.9990000128746033,752.394,301.175,1.0,719.584,268.271,1.0,686.804,249.206,1.0,651.01,231.56,1.0,601.844,223.928,1.0
5542,346.54,133.315,1.0,301.753,138.101,0.9959999918937683,267.932,140.639,0.9950000047683716,253.257,165.317,0.9929999709129333,258.389,186.331,0.9990000128746033,767.48,327.687,1.0,732.663,292.272,1.0,703.821,255.374,1.0,676.808,226.771,1.0,651.179,208.714,1.0
5543,346.631,133.754,1.0,301.406,137.642,0.9950000047683716,267.824,140.659,0.9929999709129333,253.216,165.802,0.9900000095367432,258.628,186.048,0.9990000128746033,774.843,336.786,1.0,741.382,290.821,1.0,718.123,254.337,1.0,688.526,220.639,0.996999979019165,665.195,200.606,1.0
5544,344.188,128.753,1.0,301.63,138.242,0.9980000257492065,268.288,146.832,0.9980000257492065,255.177,168.798,0.9959999918937683,258.622,186.468,0.9990000128746033,757.935,324.971,1.0,735.118,280.966,1.0,703.625,252.942,1.0,685.4,230.578,1.0,661.889,210.915,1.0
5545,334.814,114.654,1.0,304.494,137.588,0.9990000128746033,275.754,153.889,0.9990000128746033,257.191,170.76,1.0,259.634,193.344,0.9990000128746033,754.356,340.805,1.0,725.888,295.674,1.0,703.59,271.205,1.0,686.622,248.339,1.0,662.932,228.958,1.0
5546,334.39,107.02,1.0,304.29,137.389,0.9990000128746033,275.581,153.421,0.9990000128746033,256.627,170.654,0.9990000128746033,259.1,193.759,0.9990000128746033,772.406,337.095,1.0,739.427,302.154,1.0,711.744,275.349,1.0,687.991,248.093,1.0,667.799,229.207,1.0
5547,335.132,103.075,1.0,307.062,135.687,1.0,277.76,150.716,1.0,260.312,171.137,0.9990000128746033,259.271,194.034,0.9990000128746033,787.109,307.321,1.0,748.87,287.869,1.0,717.948,269.384,1.0,691.175,247.981,1.0,670.064,230.209,1.0
5548,335.652,103.855,0.9990000128746033,304.756,137.066,1.0,275.89,154.588,1.0,259.358,171.28,1.0,259.093,194.384,0.9990000128746033,786.794,249.685,0.9990000128746033,741.286,262.516,1.0,713.193,257.257,1.0,689.957,247.403,1.0,664.676,234.724,1.0
5549,336.511,104.305,0.9990000128746033,306.218,137.112,1.0,277.35,155.013,1.0,261.749,171.675,0.9990000128746033,259.446,194.251,0.9990000128746033,722.744,271.998,0.9990000128746033,746.68,269.177,0.9520000219345093,714.805,268.802,0.9959999918937683,689.329,248.025,0.9990000128746033,663.026,233.121,1.0
5550,339.577,111.115,1.0,305.191,138.715,0.9990000128746033,275.386,154.554,1.0,260.739,171.652,0.9990000128746033,259.907,194.467,0.9990000128746033,709.623,266.609,0.9900000095367432,724.622,277.243,0.996999979019165,714.391,274.103,0.9990000128746033,688.574,247.022,1.0,667.519,229.154,1.0
5551,340.362,112.055,1.0,294.425,138.491,0.9980000257492065,270.9,146.445,0.9990000128746033,256.886,170.352,0.996999979019165,259.418,194.153,0.9990000128746033,,,0.0,,,0.0,698.893,259.805,0.996999979019165,688.26,247.82,1.0,662.335,226.299,1.0
5552,339.363,112.73,1.0,293.177,138.17,0.9990000128746033,270.115,145.938,0.9990000128746033,255.169,170.307,0.996999979019165,258.979,194.061,0.9990000128746033,615.24,366.25,1.0,656.069,313.678,1.0,677.733,277.759,1.0,677.204,249.569,0.9990000128746033,667.479,227.87,1.0
5553,339.798,112.86,1.0,293.236,138.21,0.9990000128746033,270.254,146.563,0.9990000128746033,255.376,170.218,0.996999979019165,259.103,194.247,0.9990000128746033,569.739,378.054,1.0,619.884,338.399,1.0,661.573,310.894,1.0,683.724,281.825,1.0,683.077,247.722,1.0
5554,343.301,114.571,1.0,294.385,138.299,0.9990000128746033,270.569,146.348,0.9990000128746033,255.468,170.099,0.996999979019165,259.579,194.449,0.9990000128746033,521.161,401.956,1.0,572.25,373.938,1.0,604.44,359.763,1.0,637.211,337.478,1.0,663.97,314.805,1.0
5555,342.026,113.871,1.0,294.059,138.216,0.9990000128746033,270.414,146.099,0.9990000128746033,255.5,169.992,0.996999979019165,259.441,194.186,0.9990000128746033,497.734,429.436,1.0,541.218,396.735,1.0,578.17,381.607,0.9990000128746033,609.4,360.161,1.0,645.804,343.773,1.0
5556,342.416,113.998,1.0,293.903,138.025,0.9990000128746033,270.155,145.478,0.9990000128746033,255.162,169.858,0.996999979019165,258.907,193.671,0.9990000128746033,504.919,465.721,0.9980000257492065,542.691,427.399,0.9990000128746033,569.934,399.673,0.996999979019165,590.253,377.824,0.9990000128746033,616.274,358.879,1.0
5557,341.321,113.88,1.0,293.747,137.985,0.9990000128746033,270.228,145.508,0.9990000128746033,255.245,170.066,0.996999979019165,258.919,193.565,0.9990000128746033,540.707,514.497,0.9599999785423279,524.391,434.423,0.9520000219345093,547.558,412.794,1.0,563.916,398.082,1.0,586.581,380.325,1.0
5558,342.317,114.051,1.0,293.735,138.127,0.9990000128746033,270.178,145.655,0.9990000128746033,255.287,170.036,0.996999979019165,258.862,193.325,0.9990000128746033,508.76,444.159,1.0,516.091,430.406,1.0,530.423,416.255,1.0,552.551,402.743,1.0,568.395,394.955,1.0
5559,341.609,114.153,1.0,293.451,138.068,0.9990000128746033,270.434,146.409,0.9990000128746033,255.396,170.187,0.9959999918937683,258.589,193.486,0.9990000128746033,,,0.0,516.178,445.762,0.9829999804496765,522.876,468.234,0.9959999918937683,540.782,433.951,1.0,551.305,410.93,1.0
5560,342.007,114.367,1.0,293.808,138.065,0.9990000128746033,270.372,146.464,0.9990000128746033,255.469,170.234,0.9959999918937683,258.673,193.388,0.9990000128746033,497.554,398.282,1.0,513.819,436.86,1.0,524.799,472.065,0.996999979019165,539.855,441.275,0.9990000128746033,549.084,416.117,1.0
5561,342.618,114.881,1.0,293.858,138.278,0.9990000128746033,270.582,146.785,0.9990000128746033,256.069,170.509,0.996999979019165,258.86,193.541,0.9990000128746033,497.382,388.392,1.0,507.601,433.874,1.0,523.539,474.559,0.9829999804496765,542.504,434.697,1.0,553.468,409.869,1.0
5562,342.192,114.645,1.0,294.012,138.63,0.9990000128746033,270.575,146.928,0.9990000128746033,256.473,170.799,0.996999979019165,258.769,193.803,0.9990000128746033,497.629,389.004,1.0,514.128,434.657,1.0,530.086,474.277,0.9580000042915344,544.898,435.314,1.0,564.269,406.214,1.0
5563,342.214,114.338,1.0,293.682,138.375,0.9980000257492065,270.581,146.679,0.9990000128746033,256.183,170.782,0.996999979019165,258.759,193.893,0.9990000128746033,515.093,459.608,0.996999979019165,516.97,438.282,0.9990000128746033,525.137,420.522,0.996999979019165,548.922,418.529,0.996999979019165,566.865,400.103,1.0
5564,342.115,114.552,1.0,293.661,138.454,0.9980000257492065,270.457,146.302,0.9990000128746033,255.043,170.564,0.9959999918937683,258.284,193.608,0.9980000257492065,533.533,468.327,0.9750000238418579,521.985,445.975,0.9409999847412109,530.968,428.989,0.9959999918937683,556.265,412.267,0.9909999966621399,569.113,393.415,1.0
5565,342.165,114.134,1.0,293.789,138.655,0.9980000257492065,270.529,146.67,0.9990000128746033,255.235,170.681,0.9959999918937683,258.326,193.655,0.9990000128746033,,,0.0,537.686,468.578,0.9580000042915344,537.573,436.993,1.0,556.599,415.994,0.9900000095367432,567.986,398.63,1.0
5566,342.164,114.032,1.0,293.708,138.666,0.9980000257492065,270.375,146.649,0.9990000128746033,255.101,170.498,0.9959999918937683,258.312,193.561,0.9990000128746033,563.115,492.281,0.3790000081062317,539.086,466.821,0.996999979019165,533.794,435.223,0.9990000128746033,548.504,417.369,0.9950000047683716,568.643,398.095,1.0
5567,342.382,113.97,1.0,293.951,138.614,0.9990000128746033,270.556,146.612,0.9990000128746033,255.09,170.621,0.996999979019165,258.931,193.585,0.9990000128746033,,,0.0,555.056,451.411,0.9829999804496765,551.005,434.95,0.9990000128746033,561.459,411.55,0.9990000128746033,568.012,393.963,1.0
5568,342.809,114.209,1.0,293.895,138.697,0.9990000128746033,270.529,146.623,1.0,255.671,170.677,0.9980000257492065,258.865,193.456,0.9990000128746033,594.951,461.55,0.9800000190734863,564.193,459.672,0.9570000171661377,554.114,429.589,0.9900000095367432,562.082,411.962,0.9990000128746033,570.761,395.96,1.0
5569,342.764,114.114,1.0,293.911,138.75,0.9990000128746033,270.494,146.593,1.0,255.66,170.565,0.9980000257492065,258.731,193.277,0.9990000128746033,604.182,491.86,0.9200000166893005,570.771,467.014,0.9940000176429749,554.92,443.806,0.9990000128746033,558.581,414.162,1.0,569.733,398.997,1.0
5570,343.15,114.426,1.0,293.766,138.735,0.9980000257492065,270.485,146.554,1.0,255.153,170.445,0.996999979019165,258.59,193.216,0.9990000128746033,603.84,492.655,0.7080000042915344,564.103,473.276,0.9929999709129333,555.679,445.372,0.9919999837875366,544.096,418.954,0.996999979019165,561.539,404.07,1.0
5571,343.341,114.412,1.0,294.095,138.788,0.9990000128746033,270.52,146.713,1.0,255.813,170.464,0.9990000128746033,258.686,193.29,0.9990000128746033,612.208,481.631,0.9779999852180481,573.562,468.346,0.9679999947547913,554.701,444.467,0.9729999899864197,548.489,419.332,0.9819999933242798,562.559,405.008,1.0
5572,343.324,114.509,1.0,293.991,138.584,0.9990000128746033,270.525,146.599,1.0,255.591,170.546,0.9990000128746033,258.644,193.342,0.9990000128746033,596.334,493.812,0.8980000019073486,565.004,475.877,0.8519999980926514,548.803,448.968,0.9789999723434448,547.177,418.841,0.9940000176429749,564.734,404.152,1.0
5573,342.648,114.023,1.0,294.001,138.78,0.9990000128746033,270.466,146.664,1.0,255.497,170.511,0.9980000257492065,258.54,193.254,0.9990000128746033,594.885,498.911,0.9570000171661377,563.71,475.281,0.9919999837875366,553.844,446.51,0.9660000205039978,546.248,418.9,0.996999979019165,563.262,405.05,1.0
